stock_code,total_quantity,total_revenue,avg_price,promo_count,days_active,last_sale,first_sale
22069,414,1170.799,3.319588235294118,22,374,2011-12-09,2010-12-01
22070,775,2362.9125,4.464815062388592,15,374,2011-12-09,2010-12-01
22071,632,1033.51,4.1780347593582885,10,374,2011-12-09,2010-12-01
22072,716,2490.8483333333334,4.053248663101604,48,374,2011-12-09,2010-12-01
22073,218,965.38,4.4483288770053475,17,374,2011-12-09,2010-12-01
22074,1272,1224.8172619047618,1.9470973389355744,44,374,2011-12-09,2010-12-01
22075,1676,2891.5891666666666,2.693143939393939,36,374,2011-12-09,2010-12-01
22076,1171,1601.9094444444445,1.9359076054664288,58,374,2011-12-09,2010-12-01
22077,7262,15736.096007936509,2.347889037433155,104,374,2011-12-09,2010-12-01
22078,753,1814.1325,2.598032531194296,72,374,2011-12-09,2010-12-01
22079,1586,3011.244166666667,2.1255470142602495,85,374,2011-12-09,2010-12-01
22080,736,1330.3983333333333,2.9963903743315505,29,374,2011-12-09,2010-12-01
22081,589,1142.4933333333333,2.3601247771836005,48,374,2011-12-09,2010-12-01
22082,2215,4122.446619047619,2.0621231856378914,55,374,2011-12-09,2010-12-01
22083,4176,14383.879365079365,3.8352534589593414,119,374,2011-12-09,2010-12-01
22084,5127,16074.366523448774,3.2141531221303947,27,374,2011-12-09,2010-12-01
22085,430,1270.17,3.221452762923352,9,374,2011-12-09,2010-12-01
22086,18510,60528.59455069544,4.17857463054358,43,374,2011-12-09,2010-12-01
22087,3887,12501.433619047619,3.402593837535014,43,374,2011-12-09,2010-12-01
22088,1602,5548.4946666666665,3.3487602495543674,45,374,2011-12-09,2010-12-01
22089,1287,4354.201238095238,3.694140883626178,56,374,2011-12-09,2010-12-01
22090,6235,22540.20288888889,3.8736784228843053,118,374,2011-12-09,2010-12-01
22091,1887,1013.2841666666667,1.2507464349376114,80,374,2011-12-09,2010-12-01
22092,536,247.815,0.9229010695187166,30,374,2011-12-09,2010-12-01
22093,1600,752.035,1.061283422459893,75,374,2011-12-09,2010-12-01
22094,1709,1040.526,1.4891791443850266,78,374,2011-12-09,2010-12-01
22095,1619,1712.8093333333331,1.3085111408199643,55,374,2011-12-09,2010-12-01
22096,1329,570.87,0.9756951871657754,69,374,2011-12-09,2010-12-01
22097,1415,688.395,1.12995320855615,87,374,2011-12-09,2010-12-01
22098,1822,949.9742857142857,1.2436936592818946,82,374,2011-12-09,2010-12-01
22099,1211,689.9783333333334,1.3013992869875222,76,374,2011-12-09,2010-12-01
22100,539,271.21,1.1664037433155081,31,374,2011-12-09,2010-12-01
22101,1432,2039.51,2.285668449197861,5,374,2011-12-09,2010-12-01
22102,1604,806.2399999999999,2.473582887700535,11,374,2011-12-09,2010-12-01
22103,1236,885.1600000000001,1.9509625668449198,9,374,2011-12-09,2010-12-01
22104,288,343.71,1.6027005347593581,1,374,2011-12-09,2010-12-01
22105,570,830.82,3.865401069518717,1,374,2011-12-09,2010-12-01
22106,349,898.38,5.214906417112299,1,374,2011-12-09,2010-12-01
22107,564,2156.2528333333335,5.078614527629234,43,374,2011-12-09,2010-12-01
22108,144,383.33,3.260401069518717,6,374,2011-12-09,2010-12-01
22109,1445,7102.1175,5.752341577540108,53,374,2011-12-09,2010-12-01
22110,1057,4636.348166666667,4.846136554621849,58,374,2011-12-09,2010-12-01
22111,4282,24482.21396897547,6.17423119178801,56,374,2011-12-09,2010-12-01
22112,5541,32747.999734459987,7.415731862017958,78,374,2011-12-09,2010-12-01
22113,2941,12632.295824675324,4.577983922494617,19,374,2011-12-09,2010-12-01
22114,5534,29368.747286158286,5.253421068830161,26,374,2011-12-09,2010-12-01
22115,1512,2286.1366666666668,2.8635204991087346,108,374,2011-12-09,2010-12-01
22116,569,633.675,1.7026336898395722,72,374,2011-12-09,2010-12-01
22117,1286,3760.446666666667,3.1396613190730838,14,374,2011-12-09,2010-12-01
22118,223,901.438,6.313411764705882,33,374,2011-12-09,2010-12-01
22119,282,1460.6746666666668,7.391326203208557,6,374,2011-12-09,2010-12-01
22120,466,4750.983333333334,11.686073975044563,41,374,2011-12-09,2010-12-01
22121,319,2035.48,7.607976827094474,24,374,2011-12-09,2010-12-01
22123,404,935.2033333333333,3.5229322638146168,40,374,2011-12-09,2010-12-01
22124,136,292.8616666666667,2.6039661319073084,4,374,2011-12-09,2010-12-01
22125,13,139.86,12.18505347593583,0,374,2011-12-09,2010-12-01
22127,368,459.88,1.4286898395721925,10,374,2011-12-09,2010-12-01
22128,1342,1635.5900000000001,1.2770454545454546,28,374,2011-12-09,2010-12-01
22129,774,912.9649999999999,1.8115641711229946,6,374,2011-12-09,2010-12-01
22130,2169,2907.485,3.21507486631016,36,374,2011-12-09,2010-12-01
22131,813,2002.482,2.9257139037433153,72,374,2011-12-09,2010-12-01
22132,581,600.13,1.289572192513369,46,374,2011-12-09,2010-12-01
22133,528,600.385,1.3947860962566845,27,374,2011-12-09,2010-12-01
22134,709,414.25666666666666,0.6978364527629234,40,374,2011-12-09,2010-12-01
22135,507,302.6956666666667,0.6680142602495543,39,374,2011-12-09,2010-12-01
22136,258,512.1,2.3083288770053474,36,374,2011-12-09,2010-12-01
22137,64,184.88000000000002,3.131497326203209,0,374,2011-12-09,2010-12-01
22138,4103,21564.50921123321,5.40238058020411,12,374,2011-12-09,2010-12-01
22139,3290,18663.335025641027,6.055466454519931,93,374,2011-12-09,2010-12-01
22141,2586,6626.203210317461,3.271114930820813,33,374,2011-12-09,2010-12-01
22142,2832,4757.265216450216,2.3045997233604183,35,374,2011-12-09,2010-12-01
22144,3714,9351.864741341991,3.3100188815195497,50,374,2011-12-09,2010-12-01
22146,1,1.95,1.95,0,374,2011-12-09,2010-12-01
22147,5788,8700.12679004329,1.6239921985323054,32,374,2011-12-09,2010-12-01
22148,1673,3627.3916666666664,3.0594019607843137,20,374,2011-12-09,2010-12-01
22149,5736,13103.480626984128,2.555928422884305,63,374,2011-12-09,2010-12-01
22150,2512,5400.306928571428,2.3683615355233005,52,374,2011-12-09,2010-12-01
22151,13724,6381.696333333333,0.6190873440285204,142,374,2011-12-09,2010-12-01
22152,1927,903.415,0.5549064171122995,54,374,2011-12-09,2010-12-01
22153,2401,1149.3116666666667,0.464674688057041,43,374,2011-12-09,2010-12-01
22154,3649,1839.2713253968254,0.6409269586622528,36,374,2011-12-09,2010-12-01
22155,2404,1237.6125,0.6716742424242425,33,374,2011-12-09,2010-12-01
22156,2184,2287.5091666666667,1.183460338680927,81,374,2011-12-09,2010-12-01
22157,212,180.2,0.85,0,374,2011-12-09,2010-12-01
22158,2997,10043.625333333333,4.0468460656990075,26,374,2011-12-09,2010-12-01
22161,4699,1919.368,0.6821122994652407,75,374,2011-12-09,2010-12-01
22162,264,844.6475,3.0506974153297683,1,374,2011-12-09,2010-12-01
22163,701,970.27,2.746350267379679,27,374,2011-12-09,2010-12-01
22164,72,239.92000000000002,3.459946524064171,7,374,2011-12-09,2010-12-01
22165,415,3449.1916666666666,12.326190730837789,11,374,2011-12-09,2010-12-01
22166,207,1614.4,11.867647058823529,34,374,2011-12-09,2010-12-01
22167,227,2281.17,10.629754901960784,41,374,2011-12-09,2010-12-01
22168,119,1001.3,8.495454545454546,0,374,2011-12-09,2010-12-01
22169,1111,10147.523333333333,10.276430481283422,85,374,2011-12-09,2010-12-01
22170,1032,7115.661666666667,7.6806105169340455,44,374,2011-12-09,2010-12-01
22171,1718,14245.978833333333,10.395986631016044,71,374,2011-12-09,2010-12-01
22173,2177,7650.905000000001,3.788409090909091,75,374,2011-12-09,2010-12-01
22174,3065,6245.286666666667,2.8304768270944742,66,374,2011-12-09,2010-12-01
22175,445,1458.5500000000002,3.6181639928698752,55,374,2011-12-09,2010-12-01
22176,284,895.0200000000001,3.33427807486631,17,374,2011-12-09,2010-12-01
22178,23663,36614.665107864355,1.6346068004336722,65,374,2011-12-09,2010-12-01
22179,776,6374.607666666667,9.359440285204991,90,374,2011-12-09,2010-12-01
22180,257,2819.963333333333,12.52655971479501,47,374,2011-12-09,2010-12-01
22181,255,227.385,1.084585561497326,25,374,2011-12-09,2010-12-01
22182,320,1249.7933333333333,4.5364750445632795,3,374,2011-12-09,2010-12-01
22183,319,1911.18,6.214572192513369,1,374,2011-12-09,2010-12-01
22184,52,437.85,8.310882352941174,0,374,2011-12-09,2010-12-01
22185,1400,2265.5716666666667,2.1290819964349375,46,374,2011-12-09,2010-12-01
22186,788,2035.986,3.5517433155080216,44,374,2011-12-09,2010-12-01
22187,1240,3849.5994285714282,5.291093328240387,44,374,2011-12-09,2010-12-01
22188,4754,14618.744333333334,4.267694295900179,21,374,2011-12-09,2010-12-01
22189,8180,31705.189000000002,4.414408199643494,46,374,2011-12-09,2010-12-01
22190,616,1002.4250000000001,2.333475935828877,10,374,2011-12-09,2010-12-01
22191,1313,11181.010833333334,9.056299019607843,0,374,2011-12-09,2010-12-01
22192,714,6369.5625,8.967622549019607,1,374,2011-12-09,2010-12-01
22193,1176,10515.360916666667,9.46617201426025,7,374,2011-12-09,2010-12-01
22194,60,574.69,12.433235294117646,20,374,2011-12-09,2010-12-01
22195,1504,3218.9141666666665,2.4026951871657753,85,374,2011-12-09,2010-12-01
22196,2270,2535.640523809524,1.2335674815380697,85,374,2011-12-09,2010-12-01
22197,53320,56403.465420804685,1.0519037492731658,84,374,2011-12-09,2010-12-01
22198,891,1833.684,1.7820258467023173,15,374,2011-12-09,2010-12-01
22199,305,1458.3183333333334,5.837156862745099,58,374,2011-12-09,2010-12-01
22200,282,1547.4566666666667,5.903395721925134,43,374,2011-12-09,2010-12-01
22201,154,573.842,5.476636363636363,18,374,2011-12-09,2010-12-01
22202,44,244.35,4.368796791443851,7,374,2011-12-09,2010-12-01
22203,295,1203.94,4.853689839572192,61,374,2011-12-09,2010-12-01
22204,160,529.732,4.390192513368984,8,374,2011-12-09,2010-12-01
22206,5,4.17,0.8353475935828876,0,374,2011-12-09,2010-12-01
22207,1300,6068.1033333333335,5.90232798573975,57,374,2011-12-09,2010-12-01
22208,1410,1575.1192380952382,1.5064760631525336,70,374,2011-12-09,2010-12-01
22209,821,826.51,1.4878074866310158,50,374,2011-12-09,2010-12-01
22210,833,825.225,1.3847994652406417,35,374,2011-12-09,2010-12-01
22211,922,1104.007,1.6141791443850266,85,374,2011-12-09,2010-12-01
22212,1426,3663.353666666667,2.824168449197861,94,374,2011-12-09,2010-12-01
22214,157,372.755,3.120494652406417,3,374,2011-12-09,2010-12-01
22215,190,1298.81,10.102566844919787,39,374,2011-12-09,2010-12-01
22216,564,511.9,1.2559625668449197,22,374,2011-12-09,2010-12-01
22217,827,827.3516666666667,1.566867201426025,40,374,2011-12-09,2010-12-01
22218,1,4.25,4.25,0,374,2011-12-09,2010-12-01
22219,3770,4083.3576190476188,1.1822104660045836,101,374,2011-12-09,2010-12-01
22220,194,1557.76,12.231911764705881,36,374,2011-12-09,2010-12-01
22221,82,658.99,12.775828877005347,10,374,2011-12-09,2010-12-01
22222,889,3466.3893333333335,5.785560160427807,61,374,2011-12-09,2010-12-01
22223,333,1525.14,7.0966844919786105,8,374,2011-12-09,2010-12-01
22224,806,2802.7366666666667,3.8596167557932266,61,374,2011-12-09,2010-12-01
22227,2217,1733.18,0.8919786096256686,90,374,2011-12-09,2010-12-01
22228,856,721.4303333333334,0.8113591800356506,43,374,2011-12-09,2010-12-01
22229,484,395.8,0.8477272727272728,36,374,2011-12-09,2010-12-01
22230,903,431.15999999999997,0.8426827094474152,36,374,2011-12-09,2010-12-01
22231,794,830.31,1.344879679144385,45,374,2011-12-09,2010-12-01
22232,418,374.58,1.2272994652406417,35,374,2011-12-09,2010-12-01
22233,488,510.1,1.4874866310160426,46,374,2011-12-09,2010-12-01
22236,168,2031.3,12.648930481283422,0,374,2011-12-09,2010-12-01
22241,1904,2788.1773452380953,1.7084005920550038,50,374,2011-12-09,2010-12-01
22242,200,416.705,1.7284358288770052,9,374,2011-12-09,2010-12-01
22243,397,750.915,1.8993092691622102,49,374,2011-12-09,2010-12-01
22244,446,1094.3366666666666,2.8152985739750442,47,374,2011-12-09,2010-12-01
22245,590,583.328,1.0833475935828876,29,374,2011-12-09,2010-12-01
22246,407,968.6533333333333,3.1243761140819966,35,374,2011-12-09,2010-12-01
22247,652,593.4,1.140446524064171,18,374,2011-12-09,2010-12-01
22248,577,516.05,1.1488302139037432,43,374,2011-12-09,2010-12-01
22249,912,832.3721666666667,1.0860770944741533,20,374,2011-12-09,2010-12-01
22250,787,733.1141666666666,1.3131974153297683,50,374,2011-12-09,2010-12-01
22251,712,923.1536666666667,1.748494652406417,50,374,2011-12-09,2010-12-01
22252,463,554.8100000000001,1.2210427807486632,0,374,2011-12-09,2010-12-01
22254,357,509.775,1.6317647058823528,26,374,2011-12-09,2010-12-01
22255,404,412.15999999999997,1.1808823529411765,26,374,2011-12-09,2010-12-01
22256,237,334.515,2.1995187165775403,22,374,2011-12-09,2010-12-01
22257,348,249.17,1.3937967914438503,1,374,2011-12-09,2010-12-01
22258,803,776.2506666666667,1.531795008912656,6,374,2011-12-09,2010-12-01
22259,481,341.907,1.3218244206773617,2,374,2011-12-09,2010-12-01
22260,491,582.66,1.4249197860962566,22,374,2011-12-09,2010-12-01
22261,519,517.6,1.293649732620321,32,374,2011-12-09,2010-12-01
22262,854,836.1899999999999,1.2172459893048129,39,374,2011-12-09,2010-12-01
22263,278,206.27666666666667,1.2927361853832442,14,374,2011-12-09,2010-12-01
22264,1225,726.8186666666667,1.3904331550802138,6,374,2011-12-09,2010-12-01
22265,536,372.95,0.7968181818181818,27,374,2011-12-09,2010-12-01
22266,1159,447.84000000000003,0.49168449197860964,34,374,2011-12-09,2010-12-01
22267,655,593.215,0.9019251336898395,20,374,2011-12-09,2010-12-01
22268,1780,812.1991666666667,0.7585628342245989,70,374,2011-12-09,2010-12-01
22269,708,582.9300000000001,1.1541844919786095,66,374,2011-12-09,2010-12-01
22270,196,773.1733333333333,4.4032620320855616,4,374,2011-12-09,2010-12-01
22271,1298,4082.796666666667,3.303636363636364,48,374,2011-12-09,2010-12-01
22272,105,315.67,2.9816577540106954,7,374,2011-12-09,2010-12-01
22273,4057,11244.154,3.406748663101604,42,374,2011-12-09,2010-12-01
22274,996,3167.010666666667,3.2660017825311947,38,374,2011-12-09,2010-12-01
22275,69,527.85,7.6499999999999995,0,374,2011-12-09,2010-12-01
22276,210,690.86,3.1656149732620324,37,374,2011-12-09,2010-12-01
22277,344,801.2466666666667,2.7101515151515154,34,374,2011-12-09,2010-12-01
22278,344,2499.3856666666666,8.673600713012476,52,374,2011-12-09,2010-12-01
22279,711,874.5916666666667,1.5729367201426023,30,374,2011-12-09,2010-12-01
22280,408,441.245,1.7311363636363635,17,374,2011-12-09,2010-12-01
22281,119,874.315,9.347339572192514,27,374,2011-12-09,2010-12-01
22282,115,1980.1233333333334,16.88522281639929,43,374,2011-12-09,2010-12-01
22283,252,2395.1033333333335,10.243698752228164,67,374,2011-12-09,2010-12-01
22284,867,1581.5733333333333,2.012379679144385,48,374,2011-12-09,2010-12-01
22285,834,1544.96,1.9941212121212122,44,374,2011-12-09,2010-12-01
22286,943,1011.88,1.5925757575757575,59,374,2011-12-09,2010-12-01
22287,626,661.8199999999999,1.7881283422459893,49,374,2011-12-09,2010-12-01
22288,419,576.03,1.6170320855614972,30,374,2011-12-09,2010-12-01
22289,122,161.02,1.547860962566845,21,374,2011-12-09,2010-12-01
22291,1240,1896.0339999999999,1.519798128342246,24,374,2011-12-09,2010-12-01
22292,848,1305.3355,1.6494647950089125,17,374,2011-12-09,2010-12-01
22293,879,1321.6625,1.7891189839572192,50,374,2011-12-09,2010-12-01
22294,4761,6350.5363333333335,1.4994683600713012,48,374,2011-12-09,2010-12-01
22295,2333,4119.254666666667,1.8941082887700533,31,374,2011-12-09,2010-12-01
22296,2561,4491.907333333334,1.933194295900178,53,374,2011-12-09,2010-12-01
22297,3466,5208.044333333333,1.7571078431372549,93,374,2011-12-09,2010-12-01
22299,1235,1322.3583333333333,1.8979144385026736,23,374,2011-12-09,2010-12-01
22300,1438,3268.6783333333333,3.1665129233511586,68,374,2011-12-09,2010-12-01
22301,2049,5210.531,3.16502495543672,67,374,2011-12-09,2010-12-01
22302,1885,4129.429166666667,2.8166867201426027,10,374,2011-12-09,2010-12-01
22303,1970,4390.034,2.963787878787879,13,374,2011-12-09,2010-12-01
22304,731,1572.3899999999999,3.065748663101604,34,374,2011-12-09,2010-12-01
22305,213,574.98,3.238903743315508,20,374,2011-12-09,2010-12-01
22306,1072,1578.2,1.880548128342246,51,374,2011-12-09,2010-12-01
22307,644,1011.4416666666666,5.564358288770053,37,374,2011-12-09,2010-12-01
22308,175,730.2516666666667,4.132800802139037,22,374,2011-12-09,2010-12-01
22309,343,1055.3883333333333,3.9463770053475935,41,374,2011-12-09,2010-12-01
22310,554,1140.011,2.7721898395721927,27,374,2011-12-09,2010-12-01
22311,990,3177.807333333333,3.933848484848485,51,374,2011-12-09,2010-12-01
22312,339,1100.8316666666667,3.4976827094474157,49,374,2011-12-09,2010-12-01
22313,427,1176.42,3.7631550802139038,29,374,2011-12-09,2010-12-01
22314,420,1424.4466666666667,3.989729055258467,41,374,2011-12-09,2010-12-01
22315,672,908.615,1.5240730837789662,25,374,2011-12-09,2010-12-01
22316,624,697.37,1.4005882352941177,11,374,2011-12-09,2010-12-01
22317,195,610.725,4.283663101604278,31,374,2011-12-09,2010-12-01
22318,375,1321.7766666666669,3.9706060606060607,55,374,2011-12-09,2010-12-01
22319,1130,447.46000000000004,0.6438502673796792,5,374,2011-12-09,2010-12-01
22320,93,583.6433333333333,6.451176470588236,0,374,2011-12-09,2010-12-01
22321,630,670.79,1.3601069518716575,28,374,2011-12-09,2010-12-01
22322,736,708.125,1.297976827094474,49,374,2011-12-09,2010-12-01
22323,1,1.95,1.95,0,374,2011-12-09,2010-12-01
22324,226,576.75,3.519572192513369,15,374,2011-12-09,2010-12-01
22325,179,804.67,5.7475935828877,24,374,2011-12-09,2010-12-01
22326,1682,6243.439333333334,4.024927807486631,102,374,2011-12-09,2010-12-01
22327,723,3181.766666666667,4.483600713012478,74,374,2011-12-09,2010-12-01
22328,2243,7473.921238095239,3.599682836771072,67,374,2011-12-09,2010-12-01
22329,618,1217.335,2.159407308377897,65,374,2011-12-09,2010-12-01
22331,576,1097.4866666666667,2.2646791443850267,60,374,2011-12-09,2010-12-01
22332,655,1118.1633333333332,1.8000178253119428,1,374,2011-12-09,2010-12-01
22333,2876,4781.04,1.922807486631016,66,374,2011-12-09,2010-12-01
22334,408,701.0799999999999,1.8012834224598928,0,374,2011-12-09,2010-12-01
22335,1683,1373.73,0.8967513368983957,62,374,2011-12-09,2010-12-01
22336,1687,602.0541666666667,0.6643114973262032,35,374,2011-12-09,2010-12-01
22337,514,353.57666666666665,0.7677673796791443,23,374,2011-12-09,2010-12-01
22338,3989,1376.921761904762,0.9473694932518462,35,374,2011-12-09,2010-12-01
22339,1638,443.55,1.030475935828877,25,374,2011-12-09,2010-12-01
22340,1122,706.8866666666667,2.793302139037433,37,374,2011-12-09,2010-12-01
22341,405,804.53,2.393048128342246,25,374,2011-12-09,2010-12-01
22342,887,1196.3705,1.9682526737967914,59,374,2011-12-09,2010-12-01
22343,1194,612.9783333333334,0.7996702317290553,15,374,2011-12-09,2010-12-01
22344,805,315.255,0.9991310160427808,21,374,2011-12-09,2010-12-01
22345,769,400.35499999999996,0.8140374331550801,19,374,2011-12-09,2010-12-01
22346,650,255.24333333333334,0.7844028520499109,13,374,2011-12-09,2010-12-01
22348,2705,2659.2095,1.093864973262032,104,374,2011-12-09,2010-12-01
22349,1318,5265.4225,4.0421122994652405,19,374,2011-12-09,2010-12-01
22350,1350,4337.828333333333,3.0822816399286985,30,374,2011-12-09,2010-12-01
22351,13,23.09,2.369144385026738,0,374,2011-12-09,2010-12-01
22352,1255,3976.021166666667,3.568846479500891,90,374,2011-12-09,2010-12-01
22353,60,153.0,2.55,0,374,2011-12-09,2010-12-01
22354,410,1669.6100000000001,4.486577540106952,28,374,2011-12-09,2010-12-01
22355,16093,23209.068103896105,1.3106380458519495,118,374,2011-12-09,2010-12-01
22356,7583,9928.517464285715,1.3675321810542398,104,374,2011-12-09,2010-12-01
22357,404,1981.0633333333333,5.603052584670231,67,374,2011-12-09,2010-12-01
22358,607,2368.8143333333333,4.327144385026738,74,374,2011-12-09,2010-12-01
22359,182,603.7666666666668,3.6122994652406417,43,374,2011-12-09,2010-12-01
22360,888,3010.8133333333335,3.9893404634581104,64,374,2011-12-09,2010-12-01
22361,522,2197.6493333333333,4.497942959001783,56,374,2011-12-09,2010-12-01
22362,257,965.4233333333334,4.4017825311942955,52,374,2011-12-09,2010-12-01
22363,180,613.1,4.105080213903743,32,374,2011-12-09,2010-12-01
22364,549,1856.6033333333335,4.106465240641711,58,374,2011-12-09,2010-12-01
22365,689,5240.753333333333,10.55909982174688,60,374,2011-12-09,2010-12-01
22366,651,5118.44,9.350539215686274,74,374,2011-12-09,2010-12-01
22367,2350,5668.986738095238,2.542521326712503,95,374,2011-12-09,2010-12-01
22371,967,4763.052333333333,5.0315953654188945,83,374,2011-12-09,2010-12-01
22372,227,1112.1166666666666,4.859197860962567,37,374,2011-12-09,2010-12-01
22374,412,1876.2766666666666,4.902183600713013,43,374,2011-12-09,2010-12-01
22375,269,1332.2433333333333,5.500196078431372,51,374,2011-12-09,2010-12-01
22376,192,877.3933333333333,4.951586452762923,23,374,2011-12-09,2010-12-01
22377,1175,2286.722166666667,2.8283908199643495,54,374,2011-12-09,2010-12-01
22378,1548,3223.311833333333,3.207107397504456,52,374,2011-12-09,2010-12-01
22379,6517,18533.008,3.155216195569137,92,374,2011-12-09,2010-12-01
22380,1076,2571.425,2.8238926024955435,89,374,2011-12-09,2010-12-01
22381,3266,8297.3035,3.0611657754010695,111,374,2011-12-09,2010-12-01
22382,7389,14967.953821428571,2.0765050398947458,137,374,2011-12-09,2010-12-01
22383,10295,21859.70118037518,2.3024716174348523,132,374,2011-12-09,2010-12-01
22384,8330,16251.606702380952,2.257504010695187,148,374,2011-12-09,2010-12-01
22385,7364,18551.755404761905,2.6685543353705117,107,374,2011-12-09,2010-12-01
22386,19375,47058.66802779006,2.583142447351107,100,374,2011-12-09,2010-12-01
22389,302,620.4083333333333,2.4550133689839573,6,374,2011-12-09,2010-12-01
22390,62,140.7,3.775160427807487,4,374,2011-12-09,2010-12-01
22391,132,235.44,3.4207219251336896,4,374,2011-12-09,2010-12-01
22393,328,705.55,3.0300267379679147,28,374,2011-12-09,2010-12-01
22394,150,205.18,3.0742112299465236,4,374,2011-12-09,2010-12-01
22395,134,206.085,4.034973262032086,8,374,2011-12-09,2010-12-01
22396,698,411.48,0.9703409090909092,60,374,2011-12-09,2010-12-01
22398,1786,1092.33,1.1147727272727272,104,374,2011-12-09,2010-12-01
22399,334,427.18,1.405294117647059,0,374,2011-12-09,2010-12-01
22400,1045,555.915,1.0034358288770053,67,374,2011-12-09,2010-12-01
22402,1114,684.68,0.9352941176470588,35,374,2011-12-09,2010-12-01
22403,1056,643.9449999999999,1.0972860962566844,50,374,2011-12-09,2010-12-01
22405,275,312.33,1.498649732620321,35,374,2011-12-09,2010-12-01
22406,321,398.722,1.705890374331551,42,374,2011-12-09,2010-12-01
22407,69,68.03,1.4155080213903743,2,374,2011-12-09,2010-12-01
22408,120,131.19,1.580614973262032,14,374,2011-12-09,2010-12-01
22409,166,222.22,1.55572192513369,27,374,2011-12-09,2010-12-01
22410,200,212.095,1.6455882352941178,29,374,2011-12-09,2010-12-01
22411,11803,29970.581645299146,2.6045913918968733,113,374,2011-12-09,2010-12-01
22412,861,1885.5508333333335,2.6029857397504457,61,374,2011-12-09,2010-12-01
22413,3246,9665.523333333334,3.370570409982175,54,374,2011-12-09,2010-12-01
22414,249,1856.11,10.712985739750446,41,374,2011-12-09,2010-12-01
22415,19,151.05,7.95,0,374,2011-12-09,2010-12-01
22416,213,318.96999999999997,1.651764705882353,10,374,2011-12-09,2010-12-01
22417,4088,2996.525166666667,0.9395940285204991,137,374,2011-12-09,2010-12-01
22418,4500,4304.0985,1.0734928698752229,83,374,2011-12-09,2010-12-01
22419,2782,1527.1833333333334,0.609680926916221,56,374,2011-12-09,2010-12-01
22420,1273,624.7666666666667,0.5709937611408199,44,374,2011-12-09,2010-12-01
22421,2537,1424.881,0.6427843137254902,62,374,2011-12-09,2010-12-01
22422,1153,895.8075,1.1374237967914438,26,374,2011-12-09,2010-12-01
22423,11044,154917.59939317626,14.551149731692846,35,374,2011-12-09,2010-12-01
22424,815,12394.408166666666,15.992000668449197,118,374,2011-12-09,2010-12-01
22425,392,2115.1525,5.6933132798573975,29,374,2011-12-09,2010-12-01
22426,674,2855.201666666667,5.076818181818182,82,374,2011-12-09,2010-12-01
22427,1956,12271.927904761906,6.658369238604532,41,374,2011-12-09,2010-12-01
22428,240,1860.3293333333334,8.025069518716577,43,374,2011-12-09,2010-12-01
22429,1007,4682.912666666667,4.928311942959001,38,374,2011-12-09,2010-12-01
22430,525,2895.1383333333333,6.17319073083779,50,374,2011-12-09,2010-12-01
22431,1760,3631.384,2.405547237076649,88,374,2011-12-09,2010-12-01
22432,1280,2685.976111111111,2.2703357100415924,61,374,2011-12-09,2010-12-01
22433,1259,2539.4506666666666,2.5054349376114082,47,374,2011-12-09,2010-12-01
22434,491,993.8633333333333,2.134465240641711,1,374,2011-12-09,2010-12-01
22435,1790,2422.9441666666667,1.598357843137255,88,374,2011-12-09,2010-12-01
22436,1814,1198.01,0.7261229946524064,0,374,2011-12-09,2010-12-01
22437,1505,1399.55,1.0571122994652407,91,374,2011-12-09,2010-12-01
22438,909,1112.3799999999999,2.1060374331550804,15,374,2011-12-09,2010-12-01
22439,1762,1251.17,0.7794919786096257,45,374,2011-12-09,2010-12-01
22440,5630,2549.7316666666666,0.4709670231729055,5,374,2011-12-09,2010-12-01
22441,983,2303.475,2.4472170231729056,53,374,2011-12-09,2010-12-01
22442,265,1153.85,8.744491978609625,9,374,2011-12-09,2010-12-01
22443,149,1293.7366666666667,8.213538324420677,8,374,2011-12-09,2010-12-01
22444,670,1002.665,6.172580213903744,23,374,2011-12-09,2010-12-01
22445,263,891.7900000000001,3.6908377896613196,28,374,2011-12-09,2010-12-01
22446,373,991.919,3.325847147950089,33,374,2011-12-09,2010-12-01
22447,101,286.6,4.106363636363636,10,374,2011-12-09,2010-12-01
22448,129,440.2966666666667,4.4375757575757575,13,374,2011-12-09,2010-12-01
22449,290,928.4386666666667,3.7621541889483066,30,374,2011-12-09,2010-12-01
22450,137,478.9,3.60451871657754,0,374,2011-12-09,2010-12-01
22451,144,567.444,3.4847272727272727,16,374,2011-12-09,2010-12-01
22452,494,1076.27,2.8524866310160424,36,374,2011-12-09,2010-12-01
22453,330,870.64,3.0047860962566846,13,374,2011-12-09,2010-12-01
22454,230,672.7666666666667,2.961764705882353,0,374,2011-12-09,2010-12-01
22456,1665,10042.754952380952,6.670481028775146,123,374,2011-12-09,2010-12-01
22457,8747,30339.27613997114,3.575218865507636,95,374,2011-12-09,2010-12-01
22458,523,1421.83,2.9552272727272726,11,374,2011-12-09,2010-12-01
22459,385,1016.895,2.657526737967914,10,374,2011-12-09,2010-12-01
22460,2474,3351.7573333333335,1.5997112299465241,80,374,2011-12-09,2010-12-01
22461,239,1453.58,9.774113190730837,32,374,2011-12-09,2010-12-01
22464,3293,5743.989666666666,2.0117847593582887,102,374,2011-12-09,2010-12-01
22465,1944,3263.7083333333335,2.0628357100415924,57,374,2011-12-09,2010-12-01
22466,2023,4173.585333333333,2.567109625668449,60,374,2011-12-09,2010-12-01
22467,5252,14320.07023015873,2.9322633902045667,74,374,2011-12-09,2010-12-01
